time_h,fixed_load_kwh,pvmax_kwh,ev_asap_kwh,ev_smart_kwh,grid_baseline_kw,grid_smart_kw,bess_ch_smart_kwh,bess_dch_smart_kwh,battery_energy_smart_kwh
9.25,2.8338160979805416,5.99882225,2.985469695667888,3.1650061520194583,0.0,0.0,0.0,0.0,13.152000000000001
9.5,2.8338160979805416,5.99882225,2.985469695667888,3.1650061520194583,0.0,0.0,0.0,0.0,13.152000000000001
9.75,2.8338160979805416,5.99882225,2.985469695667888,3.1650061520194583,0.0,0.0,0.0,0.0,13.152000000000001
10.0,3.000312854555746,4.450551249999999,2.887109039930183,1.4502383954442541,5.7474825779437175,3.552713678800501e-15,0.0,0.0,13.152000000000001
10.25,3.000312854555746,4.450551249999999,2.3507690694805943,1.4502383954442541,3.6021226961453614,3.552713678800501e-15,0.0,0.0,13.152000000000001
10.5,3.000312854555746,4.450551249999999,2.171942173915501,1.4502383954442541,2.886815113884989,3.552713678800501e-15,0.0,0.0,13.152000000000001
10.75,3.000312854555746,4.450551249999999,1.6719421739155012,1.4502383954442541,0.8868151138849889,3.552713678800501e-15,0.0,0.0,13.152000000000001
11.0,3.221289728111392,4.13805025,1.6719421739155012,4.831710343527362,3.020726608107573,15.659799286555018,0.0,0.0,13.152000000000001
11.25,3.221289728111392,4.13805025,1.6719421739155012,4.831710343527362,3.020726608107573,15.659799286555018,0.0,0.0,13.152000000000001
11.5,3.221289728111392,4.13805025,1.6719421739155012,3.414299892364932,3.020726608107573,9.990157481905296,0.0,0.0,13.152000000000001
11.75,3.221289728111392,4.13805025,1.6719421739155012,0.9167605218886073,3.020726608107573,-3.552713678800501e-15,0.0,0.0,13.152000000000001
12.0,3.053628344608252,1.82858375,1.6719421739155012,2.6899052270305024,15.659799286555014,15.659799286555018,-0.0,0.0,13.152000000000001
12.25,3.053628344608252,1.82858375,1.6719421739155012,2.6899052270305024,11.587947074095013,15.659799286555018,0.0,0.0,13.152000000000001
12.5,3.053628344608252,1.82858375,1.6719421739155012,2.6899052270305024,15.199402815483374,15.659799286555018,0.0,0.0,13.152000000000001
12.75,3.053628344608252,1.82858375,1.6719421739155012,2.6899052270305024,15.659799286555014,15.659799286555018,0.0,0.0,13.152000000000001
13.0,3.004505371460036,2.0357855000000002,1.6719421739155012,2.9462299501787186,10.562648181502148,15.659799286555018,0.0,0.0,13.152000000000001
13.25,3.004505371460036,2.0357855000000002,1.6719421739155012,2.9462299501787186,10.562648181502148,15.659799286555018,0.0,0.0,13.152000000000001
13.5,3.004505371460036,2.0357855000000002,1.6719421739155012,2.9462299501787186,10.562648181502148,15.659799286555018,0.0,0.0,13.152000000000001
13.75,3.004505371460036,2.0357855000000002,1.6719421739155012,2.9462299501787186,10.562648181502148,15.659799286555018,0.0,0.0,13.152000000000001
14.0,2.971475585464044,1.4864825000000002,1.6719421739155012,0.0,12.627741037518181,5.9399723418561745,0.0,0.0,13.152000000000001
14.25,2.971475585464044,1.4864825000000002,1.4487662082502653,0.0,11.735037174857236,5.9399723418561745,0.0,0.0,13.152000000000001
14.5,2.971475585464044,1.4864825000000002,1.112807314371373,0.0,10.391201599341667,5.9399723418561745,0.0,0.0,13.152000000000001
14.75,2.971475585464044,1.4864825000000002,0.9619952494061758,0.0,9.787953339480877,5.9399723418561745,0.0,0.0,13.152000000000001
15.0,3.185103214526014,2.16728825,0.9619952494061758,0.0,7.919240855728761,4.071259858104057,0.0,0.0,13.152000000000001
15.25,3.185103214526014,2.16728825,0.9619952494061758,0.0,7.919240855728761,4.071259858104057,0.0,0.0,13.152000000000001
15.5,3.185103214526014,2.16728825,0.9619952494061758,0.0,7.919240855728761,4.071259858104057,0.0,0.0,13.152000000000001
15.75,3.185103214526014,2.16728825,0.9619952494061758,0.0,7.919240855728761,4.071259858104057,0.0,0.0,13.152000000000001
16.0,3.3483537710319715,1.05703625,0.5771971496437054,0.0,11.474058682702708,9.165270084127886,0.0,0.0,13.152000000000001
16.25,3.3483537710319715,1.05703625,0.0,0.0,9.165270084127886,9.165270084127886,-0.0,0.0,13.152000000000001
16.5,3.3483537710319715,1.05703625,0.0,0.0,9.165270084127886,9.165270084127886,0.0,0.0,13.152000000000001
16.75,3.3483537710319715,1.05703625,0.0,0.0,9.165270084127886,9.165270084127886,0.0,0.0,13.152000000000001
17.0,4.312459523338077,0.7173612500000001,0.0,0.0,14.380393093352309,14.380393093352309,0.0,0.0,13.152000000000001
17.25,4.312459523338077,0.7173612500000001,0.0,0.0,14.380393093352309,14.380393093352309,0.0,0.0,13.152000000000001
17.5,4.312459523338077,0.7173612500000001,0.0,0.0,14.380393093352309,14.380393093352309,0.0,0.0,13.152000000000001
17.75,4.312459523338077,0.7173612500000001,0.0,0.0,14.380393093352309,14.380393093352309,0.0,0.0,13.152000000000001
18.0,4.391571879450713,0.3160595,0.0,0.0,15.659799286555012,15.659799286555016,0.0,0.16056255781195894,12.973597157986713
18.25,4.391571879450713,0.3160595,0.0,0.0,15.659799286555012,15.659799286555016,0.0,0.16056255781195894,12.795194315973426
18.5,4.391571879450713,0.3160595,0.0,0.0,15.659799286555012,15.659799286555016,0.0,0.16056255781195894,12.616791473960138
18.75,4.391571879450713,0.3160595,0.0,0.0,15.659799286555012,15.659799286555016,0.0,0.16056255781195894,12.43838863194685
19.0,4.537379606238473,0.0,0.0,0.0,11.859518424953894,11.859518424953894,0.0,1.5725,10.691166409724628
19.25,4.537379606238473,0.0,0.0,0.0,11.859518424953894,11.859518424953894,0.0,1.5725,8.943944187502407
19.5,4.537379606238473,0.0,0.0,0.0,11.859518424953894,11.859518424953894,0.0,1.5725,7.196721965280185
19.75,4.537379606238473,0.0,0.0,0.0,11.859518424953894,11.859518424953894,0.0,1.5725,5.449499743057962
20.0,4.4012872638267915,0.0,0.0,0.0,15.659799286555016,15.659799286555018,0.0,0.4863374421880371,4.909124807293477
20.25,4.4012872638267915,0.0,0.0,0.0,15.659799286555016,15.659799286555018,0.0,0.4863374421880371,4.3687498715289905
20.5,4.4012872638267915,0.0,0.0,0.0,15.659799286555016,15.659799286555018,0.0,0.4863374421880371,3.8283749357645047
20.75,4.4012872638267915,0.0,0.0,0.0,15.659799286555016,15.659799286555018,0.0,0.4863374421880371,3.288000000000019
21.0,3.661600572803568,0.0,0.0,0.0,14.646402291214272,14.646402291214272,-0.0,0.0,3.288000000000019
21.25,3.661600572803568,0.0,0.0,0.0,14.646402291214272,14.646402291214272,-0.0,0.0,3.288000000000019
21.5,3.661600572803568,0.0,0.0,0.0,14.646402291214272,14.646402291214272,0.0,0.0,3.288000000000019
21.75,3.661600572803568,0.0,0.0,0.0,14.646402291214272,14.646402291214272,0.0,0.0,3.288000000000019
22.0,2.62979114821819,0.0,0.0,0.0,10.51916459287276,10.51916459287276,0.0,0.0,3.288000000000019
22.25,2.62979114821819,0.0,0.0,0.0,10.51916459287276,10.51916459287276,0.0,0.0,3.288000000000019
22.5,2.62979114821819,0.0,0.0,0.0,10.51916459287276,10.51916459287276,0.0,0.0,3.288000000000019
22.75,2.62979114821819,0.0,0.0,0.0,10.51916459287276,10.51916459287276,0.0,0.0,3.288000000000019
23.0,2.1780151462507384,0.0,0.0,0.0,8.712060585002954,8.712060585002954,0.0,0.0,3.288000000000019
23.25,2.1780151462507384,0.0,0.0,0.0,8.712060585002954,8.712060585002954,0.0,0.0,3.288000000000019
23.5,2.1780151462507384,0.0,0.0,0.0,8.712060585002954,8.712060585002954,0.0,0.0,3.288000000000019
23.75,2.1780151462507384,0.0,0.0,0.0,8.712060585002954,8.712060585002954,0.0,0.0,3.288000000000019
